sequence,segment,representation_id,encoder_target_kbps,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
sita_sings_the_blues,9,L1,2000,1801,1,221815,35.913595,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0009.266,b6bcb6ff295101f7258878fa70572495608ebde52f806e9a006f0fb5a4ce0749
sita_sings_the_blues,9,L2,4000,3219,1,465919,38.545096,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0009.266,027ae806e3d6fdd855d50af2c9e55bd60005ac57660f677c1668ff4dfd8ee554
sita_sings_the_blues,9,L3,8000,5583,1,809381,40.939983,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0009.266,080b9610f3f4d532b19f6db4a79ad3f4416f7a0d1cea712bfe1f8957dc868caf
sita_sings_the_blues,10,L0,1000,973,1,118522,32.483996,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0010.266,a85d5ced030df43b9e8f8d916dc78dc7e7ef085178450e3f6cf819b9558d16e0
sita_sings_the_blues,10,L1,2000,1801,1,258710,34.834753,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0010.266,0c398d1850e9cbe5cae60a6514fd4d20bb6d46da577115a6ca1b7bfa97670bc1
sita_sings_the_blues,10,L2,4000,3219,1,510748,37.511355,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0010.266,d9227703858f65b5b7534dd9aee1ec8a67afa11a6d7972f25609743f93f32d68
sita_sings_the_blues,10,L3,8000,5583,1,941868,40.691164,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0010.266,8d9ad439dddc96f76cd12c9a9143b04b4ecc8dd5397c8b050fa089710117e1fa
sita_sings_the_blues,11,L0,1000,973,1,117596,34.629851,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0011.266,977738a9a37ac4f476c19a574012142bfbe78d418c6400bb472e441d181a2259
sita_sings_the_blues,11,L1,2000,1801,1,269145,37.478815,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0011.266,da7bfe960cad20b4d06ef7d63cd464ccceabaeb29820e54e5be1b06c541fcdc7
sita_sings_the_blues,11,L2,4000,3219,1,513448,40.342995,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0011.266,4cb2a433d9cfa6646a0ad05032c16c0d63c694e18446cfd83d5741fbab22e442
sita_sings_the_blues,11,L3,8000,5583,1,935083,43.701369,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0011.266,cfafb664ef33e920214780cbbd95c397586d97ee32e26ee42489a66d646c8e39
sita_sings_the_blues,12,L0,1000,973,1,160720,39.377937,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0012.266,7cab5581f65223ac4e7c42dd12bbcd4991910cfa382785c3e25131e19454d547
sita_sings_the_blues,12,L1,2000,1801,1,313742,42.329986,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0012.266,287641ce925a643415a7e86aa542b4c22b11f0379bcb02dbdc3ca2be9fbf89be
sita_sings_the_blues,12,L2,4000,3219,1,566083,45.517427,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0012.266,a3a6eb3aad00661134d3110f4d658162a89e2001aff5e70ec6b4b48a4e310c28
sita_sings_the_blues,12,L3,8000,5583,1,874508,48.256210,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0012.266,d0cc1904489b187d5b34488afd93ef56e87a0b95e050d27e5c48c8c22a9952fc
sita_sings_the_blues,13,L0,1000,973,1,179276,43.061018,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0013.266,d7633fe438a96969fb01884ac46a145e2fcdc38ee61d1c069c72db6ec2e4b461
sita_sings_the_blues,13,L1,2000,1801,1,342395,46.615094,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0013.266,9e8efd1c40639cd3cef1f17b80ad845d77ae884a3fedb3beb0065fac1ea29984
sita_sings_the_blues,13,L2,4000,3219,1,545799,49.701511,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0013.266,aa710745972008a67ee49bf68335bffa8ba49bf771b0d1b9d4d40f82fdbca05f
sita_sings_the_blues,13,L3,8000,5583,1,679538,51.315959,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0013.266,6241ba60c0a4ec2ad0b2eac68887a1fa68e24ff6676d1f9626bd13acc0589ea2
