scope,content,trace,controller,metric,better_when,n,mean,std,ci95_half_width,ci95_low,ci95_high
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,switch_count,lower,10,11.0,0.0,0.0,11.0,11.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,high_representation_fraction_percent,descriptive,10,46.666666666666664,0.0,0.0,46.666666666666664,46.666666666666664
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,startup_delay_s,lower,10,0.5313355950348654,0.0,0.0,0.5313355950348654,0.5313355950348654
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,average_bitrate_kbps,higher,10,2714.5833333333335,0.0,0.0,2714.5833333333335,2714.5833333333335
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,average_payload_bitrate_kbps,higher,10,2683.7662666666665,0.0,0.0,2683.7662666666665,2683.7662666666665
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,buffer_mean_s,descriptive,10,11.253086047503725,0.0,0.0,11.253086047503725,11.253086047503725
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,buffer_std_s,lower,10,4.4955534095986565,0.0,0.0,4.4955534095986565,4.4955534095986565
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,mean_objective_reward,higher,10,0.5745610117067858,0.0,0.0,0.5745610117067858,0.5745610117067858
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,mean_quality_utility,higher,10,0.7382558429544968,0.0,0.0,0.7382558429544968,0.7382558429544968
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,mean_psnr_y_db,higher,10,45.25765498333333,0.0,0.0,45.25765498333333,45.25765498333333
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,bola-basic,high_representation_fraction_percent,descriptive,10,50.0,0.0,0.0,50.0,50.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,startup_delay_s,lower,10,1.4679369599222611,0.0,0.0,1.4679369599222611,1.4679369599222611
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,average_bitrate_kbps,higher,10,2922.7166666666667,0.0,0.0,2922.7166666666667,2922.7166666666667
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,average_payload_bitrate_kbps,higher,10,2738.7433333333333,0.0,0.0,2738.7433333333333,2738.7433333333333
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,buffer_mean_s,descriptive,10,11.333814661311973,0.0,0.0,11.333814661311973,11.333814661311973
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,buffer_std_s,lower,10,4.827702328936496,0.0,0.0,4.827702328936496,4.827702328936496
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,mean_objective_reward,higher,10,0.5771100256662679,0.0,0.0,0.5771100256662679,0.5771100256662679
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,mean_quality_utility,higher,10,0.8099666604617075,0.0,0.0,0.8099666604617075,0.8099666604617075
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,mean_psnr_y_db,higher,10,45.47167615,0.0,0.0,45.47167615,45.47167615
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,switch_count,lower,10,9.0,0.0,0.0,9.0,9.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,robust-mpc,high_representation_fraction_percent,descriptive,10,60.0,0.0,0.0,60.0,60.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,startup_delay_s,lower,10,0.5313355950348654,0.0,0.0,0.5313355950348654,0.5313355950348654
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,average_bitrate_kbps,higher,10,2065.858333333333,364.181816046448,260.5018775780752,1805.356455755258,2326.360210911408
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,average_payload_bitrate_kbps,higher,10,2030.4946,340.8536201129333,243.81505090682066,1786.6795490931793,2274.3096509068205
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,buffer_mean_s,descriptive,10,13.458951780807137,1.086627155131334,0.7772722350940559,12.68167954571308,14.236224015901193
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,buffer_std_s,lower,10,5.426097544053391,0.42415127412613957,0.30339846312617647,5.122699080927215,5.729496007179567
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,mean_objective_reward,higher,10,0.3090606061495983,0.12038156383197703,0.08610980016645119,0.2229508059831471,0.3951704063160495
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,mean_quality_utility,higher,10,0.5049276424795359,0.12444991234231648,0.08901991917538661,0.4159077233041493,0.5939475616549226
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,mean_psnr_y_db,higher,10,44.47727307,0.42073933176461986,0.30095787616603376,44.17631519383397,44.77823094616603
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,switch_count,lower,10,24.0,3.9157800414902435,2.8009856836478115,21.199014316352187,26.800985683647813
per_content_trace,tears_of_steel,stage56_evaluation_high_start,q-learning,high_representation_fraction_percent,descriptive,10,26.333333333333332,16.13599610716272,11.542194303222127,14.791139030111205,37.87552763655546
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,startup_delay_s,lower,10,1.7355623477319768,0.0,0.0,1.7355623477319768,1.7355623477319768
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,rebuffering_s,lower,10,0.1554950010205777,0.0,0.0,0.1554950010205777,0.1554950010205777
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,rebuffering_rate_percent,lower,10,0.25915833503429614,0.0,0.0,0.25915833503429614,0.25915833503429614
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,average_bitrate_kbps,higher,10,2249.038888888889,0.0,0.0,2249.038888888889,2249.038888888889
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,average_payload_bitrate_kbps,higher,10,2260.810444444445,0.0,0.0,2260.810444444445,2260.810444444445
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,buffer_mean_s,descriptive,10,8.47411107578512,0.0,0.0,8.47411107578512,8.47411107578512
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,buffer_std_s,lower,10,3.2473097515839933,0.0,0.0,3.2473097515839933,3.2473097515839933
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,mean_objective_reward,higher,10,-0.017465498420365117,0.0,0.0,-0.017465498420365117,-0.017465498420365117
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,mean_quality_utility,higher,10,0.47376660188926,0.0,0.0,0.47376660188926,0.47376660188926
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,mean_psnr_y_db,higher,10,45.50032646111111,0.0,0.0,45.50032646111111,45.50032646111111
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,switch_count,lower,10,2.0,0.0,0.0,2.0,2.0
per_content_per_seed,big_buck_bunny,all_evaluation_traces,static,high_representation_fraction_percent,descriptive,10,46.111111111111114,0.0,0.0,46.111111111111114,46.111111111111114
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,startup_delay_s,lower,10,2.332821169064978,0.0,0.0,2.332821169064978,2.332821169064978
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,rebuffering_s,lower,10,0.6067284011013111,0.0,0.0,0.6067284011013111,0.6067284011013111
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,rebuffering_rate_percent,lower,10,1.0112140018355185,0.0,0.0,1.0112140018355185,1.0112140018355185
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,average_bitrate_kbps,higher,10,2081.572222222222,0.0,0.0,2081.572222222222,2081.572222222222
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,average_payload_bitrate_kbps,higher,10,2080.946088888889,0.0,0.0,2080.946088888889,2080.946088888889
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,buffer_mean_s,descriptive,10,8.803414828133297,0.0,0.0,8.803414828133297,8.803414828133297
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,buffer_std_s,lower,10,4.326413050744308,0.0,0.0,4.326413050744308,4.326413050744308
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,mean_objective_reward,higher,10,-0.24193356182375028,0.0,0.0,-0.24193356182375028,-0.24193356182375028
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,mean_quality_utility,higher,10,0.4530317179398703,0.0,0.0,0.4530317179398703,0.4530317179398703
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,mean_psnr_y_db,higher,10,45.53141669444445,0.0,0.0,45.53141669444445,45.53141669444445
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,switch_count,lower,10,10.0,0.0,0.0,10.0,10.0
per_content_per_seed,big_buck_bunny,all_evaluation_traces,throughput,high_representation_fraction_percent,descriptive,10,26.666666666666668,0.0,0.0,26.666666666666668,26.666666666666668
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,startup_delay_s,lower,10,1.7355623477319768,0.0,0.0,1.7355623477319768,1.7355623477319768
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,rebuffering_s,lower,10,1.1164849114781263,0.0,0.0,1.1164849114781263,1.1164849114781263
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,rebuffering_rate_percent,lower,10,1.8608081857968775,0.0,0.0,1.8608081857968775,1.8608081857968775
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,average_bitrate_kbps,higher,10,2176.0111111111114,0.0,0.0,2176.0111111111114,2176.0111111111114
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,average_payload_bitrate_kbps,higher,10,2186.620844444444,0.0,0.0,2186.620844444444,2186.620844444444
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,buffer_mean_s,descriptive,10,7.847001863848166,0.0,0.0,7.847001863848166,7.847001863848166
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,buffer_std_s,lower,10,3.5813371575639614,0.0,0.0,3.5813371575639614,3.5813371575639614
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,mean_objective_reward,higher,10,-0.32097052776496643,0.0,0.0,-0.32097052776496643,-0.32097052776496643
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,mean_quality_utility,higher,10,0.494559113412324,0.0,0.0,0.494559113412324,0.494559113412324
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,mean_psnr_y_db,higher,10,45.665214038888884,0.0,0.0,45.665214038888884,45.665214038888884
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,switch_count,lower,10,6.333333333333333,0.0,0.0,6.333333333333333,6.333333333333333
per_content_per_seed,big_buck_bunny,all_evaluation_traces,bola-basic,high_representation_fraction_percent,descriptive,10,28.888888888888886,0.0,0.0,28.888888888888886,28.888888888888886
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,startup_delay_s,lower,10,3.3371815651015817,0.0,0.0,3.3371815651015817,3.3371815651015817
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,rebuffering_s,lower,10,0.1554950010205777,0.0,0.0,0.1554950010205777,0.1554950010205777
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,rebuffering_rate_percent,lower,10,0.25915833503429614,0.0,0.0,0.25915833503429614,0.25915833503429614
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,average_bitrate_kbps,higher,10,2254.0444444444443,0.0,0.0,2254.0444444444443,2254.0444444444443
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,average_payload_bitrate_kbps,higher,10,2245.5355555555557,0.0,0.0,2245.5355555555557,2245.5355555555557
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,buffer_mean_s,descriptive,10,9.10879090632856,0.0,0.0,9.10879090632856,9.10879090632856
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,buffer_std_s,lower,10,3.898023783143567,0.0,0.0,3.898023783143567,3.898023783143567
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,mean_objective_reward,higher,10,-0.032099987000207074,0.0,0.0,-0.032099987000207074,-0.032099987000207074
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,mean_quality_utility,higher,10,0.5086091845488457,0.0,0.0,0.5086091845488457,0.5086091845488457
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,mean_psnr_y_db,higher,10,45.732619605555556,0.0,0.0,45.732619605555556,45.732619605555556
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,switch_count,lower,10,6.333333333333333,0.0,0.0,6.333333333333333,6.333333333333333
per_content_per_seed,big_buck_bunny,all_evaluation_traces,robust-mpc,high_representation_fraction_percent,descriptive,10,37.22222222222222,0.0,0.0,37.22222222222222,37.22222222222222
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,startup_delay_s,lower,10,1.7355623477319768,0.0,0.0,1.7355623477319768,1.7355623477319768
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,rebuffering_s,lower,10,5.517343443526294,1.5532841227695036,1.1110753271164477,4.406268116409846,6.628418770642742
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,rebuffering_rate_percent,lower,10,9.195572405877156,2.5888068712825056,1.851792211860746,7.343780194016411,11.047364617737902
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,average_bitrate_kbps,higher,10,2180.0683333333336,153.61520145135702,109.88206066144984,2070.1862726718837,2289.9503939947836
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,average_payload_bitrate_kbps,higher,10,2173.3453955555556,156.1003522837384,111.65970696166353,2061.685688593892,2285.0051025172193
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,buffer_mean_s,descriptive,10,7.591026524317255,0.754715579737625,0.5398534932177991,7.051173031099456,8.130880017535054
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,buffer_std_s,lower,10,3.70847903375119,0.33624943289907083,0.2405216426116103,3.4679573911395796,3.9490006763628003
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,mean_objective_reward,higher,10,-1.2228749414790285,0.23076455139589752,0.16506754667132115,-1.3879424881503497,-1.0578073948077074
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,mean_quality_utility,higher,10,0.5049370407602451,0.057940610671731466,0.041445336375831726,0.46349170438441345,0.5463823771360768
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,mean_psnr_y_db,higher,10,45.72998105166666,0.3185376076762313,0.22785224638536944,45.502128805281295,45.95783329805203
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,switch_count,lower,10,23.5,3.5598931874668427,2.5464172521843746,20.953582747815624,26.046417252184376
per_content_per_seed,big_buck_bunny,all_evaluation_traces,q-learning,high_representation_fraction_percent,descriptive,10,25.833333333333332,6.626680494475144,4.740112314395769,21.093221018937562,30.573445647729102
per_content_per_seed,elephants_dream,all_evaluation_traces,static,startup_delay_s,lower,10,1.4157865844202355,0.0,0.0,1.4157865844202355,1.4157865844202355
per_content_per_seed,elephants_dream,all_evaluation_traces,static,rebuffering_s,lower,10,2.0786442997217347,0.0,0.0,2.0786442997217347,2.0786442997217347
per_content_per_seed,elephants_dream,all_evaluation_traces,static,rebuffering_rate_percent,lower,10,3.4644071662028906,0.0,0.0,3.4644071662028906,3.4644071662028906
per_content_per_seed,elephants_dream,all_evaluation_traces,static,average_bitrate_kbps,higher,10,2777.0,0.0,0.0,2777.0,2777.0
per_content_per_seed,elephants_dream,all_evaluation_traces,static,average_payload_bitrate_kbps,higher,10,2407.6568444444442,0.0,0.0,2407.6568444444442,2407.6568444444442
per_content_per_seed,elephants_dream,all_evaluation_traces,static,buffer_mean_s,descriptive,10,7.72639129624873,0.0,0.0,7.72639129624873,7.72639129624873
per_content_per_seed,elephants_dream,all_evaluation_traces,static,buffer_std_s,lower,10,3.2558953240899355,0.0,0.0,3.2558953240899355,3.2558953240899355
per_content_per_seed,elephants_dream,all_evaluation_traces,static,mean_objective_reward,higher,10,-0.3983183713450442,0.0,0.0,-0.3983183713450442,-0.3983183713450442
per_content_per_seed,elephants_dream,all_evaluation_traces,static,mean_quality_utility,higher,10,0.4287952006852446,0.0,0.0,0.4287952006852446,0.4287952006852446
per_content_per_seed,elephants_dream,all_evaluation_traces,static,mean_psnr_y_db,higher,10,44.49494286666667,0.0,0.0,44.49494286666667,44.49494286666667
per_content_per_seed,elephants_dream,all_evaluation_traces,static,switch_count,lower,10,4.666666666666667,0.0,0.0,4.666666666666667,4.666666666666667
per_content_per_seed,elephants_dream,all_evaluation_traces,static,high_representation_fraction_percent,descriptive,10,39.44444444444445,0.0,0.0,39.44444444444445,39.44444444444445
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,startup_delay_s,lower,10,2.547081959610989,0.0,0.0,2.547081959610989,2.547081959610989
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,rebuffering_s,lower,10,0.270793059965533,0.0,0.0,0.270793059965533,0.270793059965533
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,rebuffering_rate_percent,lower,10,0.45132176660922163,0.0,0.0,0.45132176660922163,0.45132176660922163
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,average_bitrate_kbps,higher,10,2324.8555555555554,0.0,0.0,2324.8555555555554,2324.8555555555554
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,average_payload_bitrate_kbps,higher,10,2171.089288888889,0.0,0.0,2171.089288888889,2171.089288888889
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,buffer_mean_s,descriptive,10,8.785332366458638,0.0,0.0,8.785332366458638,8.785332366458638
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,buffer_std_s,lower,10,4.658373691113774,0.0,0.0,4.658373691113774,4.658373691113774
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,mean_objective_reward,higher,10,-0.2081235384423227,0.0,0.0,-0.2081235384423227,-0.2081235384423227
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,mean_quality_utility,higher,10,0.3714111944316971,0.0,0.0,0.3714111944316971,0.3714111944316971
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,mean_psnr_y_db,higher,10,44.31087196666667,0.0,0.0,44.31087196666667,44.31087196666667
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_per_seed,elephants_dream,all_evaluation_traces,throughput,high_representation_fraction_percent,descriptive,10,18.333333333333332,0.0,0.0,18.333333333333332,18.333333333333332
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,startup_delay_s,lower,10,1.4157865844202355,0.0,0.0,1.4157865844202355,1.4157865844202355
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,rebuffering_s,lower,10,1.997373224921373,0.0,0.0,1.997373224921373,1.997373224921373
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,rebuffering_rate_percent,lower,10,3.3289553748689555,0.0,0.0,3.3289553748689555,3.3289553748689555
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,average_bitrate_kbps,higher,10,2591.266666666667,0.0,0.0,2591.266666666667,2591.266666666667
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,average_payload_bitrate_kbps,higher,10,2259.7455999999997,0.0,0.0,2259.7455999999997,2259.7455999999997
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,buffer_mean_s,descriptive,10,8.366351423447638,0.0,0.0,8.366351423447638,8.366351423447638
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,buffer_std_s,lower,10,3.58479460120722,0.0,0.0,3.58479460120722,3.58479460120722
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,mean_objective_reward,higher,10,-0.4316473033675889,0.0,0.0,-0.4316473033675889,-0.4316473033675889
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,mean_quality_utility,higher,10,0.4303214214664367,0.0,0.0,0.4303214214664367,0.4303214214664367
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,mean_psnr_y_db,higher,10,44.511402144444446,0.0,0.0,44.511402144444446,44.511402144444446
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_per_seed,elephants_dream,all_evaluation_traces,bola-basic,high_representation_fraction_percent,descriptive,10,26.111111111111107,0.0,0.0,26.111111111111107,26.111111111111107
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,startup_delay_s,lower,10,2.547081959610989,0.0,0.0,2.547081959610989,2.547081959610989
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,rebuffering_s,lower,10,0.9158236573282679,0.0,0.0,0.9158236573282679,0.9158236573282679
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,rebuffering_rate_percent,lower,10,1.5263727622137795,0.0,0.0,1.5263727622137795,1.5263727622137795
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,average_bitrate_kbps,higher,10,2780.8722222222223,0.0,0.0,2780.8722222222223,2780.8722222222223
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,average_payload_bitrate_kbps,higher,10,2396.3660444444445,0.0,0.0,2396.3660444444445,2396.3660444444445
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,buffer_mean_s,descriptive,10,9.601469880820028,0.0,0.0,9.601469880820028,9.601469880820028
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,buffer_std_s,lower,10,3.8647662341933517,0.0,0.0,3.8647662341933517,3.8647662341933517
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,mean_objective_reward,higher,10,-0.11142749589069842,0.0,0.0,-0.11142749589069842,-0.11142749589069842
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,mean_quality_utility,higher,10,0.4547444413450387,0.0,0.0,0.4547444413450387,0.4547444413450387
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,mean_psnr_y_db,higher,10,44.62409897777778,0.0,0.0,44.62409897777778,44.62409897777778
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,switch_count,lower,10,7.333333333333333,0.0,0.0,7.333333333333333,7.333333333333333
per_content_per_seed,elephants_dream,all_evaluation_traces,robust-mpc,high_representation_fraction_percent,descriptive,10,35.0,0.0,0.0,35.0,35.0
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,startup_delay_s,lower,10,1.4157865844202355,0.0,0.0,1.4157865844202355,1.4157865844202355
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,rebuffering_s,lower,10,0.6025425956589519,0.17139466364317624,0.12259983809904326,0.47994275755990856,0.7251424337579951
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,rebuffering_rate_percent,lower,10,1.0042376594315865,0.285657772738627,0.20433306349840538,0.7999045959331811,1.2085707229299918
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,average_bitrate_kbps,higher,10,2149.7972222222224,185.49104691585427,132.6830826428193,2017.1141395794032,2282.480304865042
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,average_payload_bitrate_kbps,higher,10,1994.608631111111,113.79497580169591,81.39836628062898,1913.210264830482,2076.00699739174
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,buffer_mean_s,descriptive,10,8.999948869668264,0.5226046633612409,0.37382288197304686,8.626125987695218,9.37377175164131
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,buffer_std_s,lower,10,4.416359628018268,0.2625281259428764,0.1877882604562835,4.228571367561985,4.604147888474552
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,mean_objective_reward,higher,10,-0.26841476521041474,0.08908368015090573,0.06372219841398091,-0.33213696362439565,-0.20469256679643383
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,mean_quality_utility,higher,10,0.3278140194480851,0.042448085825862854,0.03036342170313697,0.2974505977449481,0.3581774411512221
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,mean_psnr_y_db,higher,10,44.15947551666667,0.1751235263105746,0.12526712043794008,44.03420839622873,44.28474263710461
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,switch_count,lower,10,20.233333333333334,2.325648721391225,1.6635532907337565,18.56978004259958,21.89688662406709
per_content_per_seed,elephants_dream,all_evaluation_traces,q-learning,high_representation_fraction_percent,descriptive,10,13.722222222222223,4.878847713021869,3.4898749296631477,10.232347292559076,17.21209715188537
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,startup_delay_s,lower,10,2.3293789732346073,0.0,0.0,2.3293789732346073,2.3293789732346073
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,rebuffering_s,lower,10,0.7458869554810782,0.0,0.0,0.7458869554810782,0.7458869554810782
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,rebuffering_rate_percent,lower,10,1.2431449258017968,0.0,0.0,1.2431449258017968,1.2431449258017968
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,average_bitrate_kbps,higher,10,2492.6111111111113,0.0,0.0,2492.6111111111113,2492.6111111111113
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,average_payload_bitrate_kbps,higher,10,2489.5218222222225,0.0,0.0,2489.5218222222225,2489.5218222222225
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,buffer_mean_s,descriptive,10,7.795095036457916,0.0,0.0,7.795095036457916,7.795095036457916
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,buffer_std_s,lower,10,3.220088683929317,0.0,0.0,3.220088683929317,3.220088683929317
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,mean_objective_reward,higher,10,-0.2840682681917788,0.0,0.0,-0.2840682681917788,-0.2840682681917788
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,mean_quality_utility,higher,10,0.3399232671831671,0.0,0.0,0.3399232671831671,0.3399232671831671
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,mean_psnr_y_db,higher,10,43.368125972222224,0.0,0.0,43.368125972222224,43.368125972222224
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,switch_count,lower,10,5.0,0.0,0.0,5.0,5.0
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,static,high_representation_fraction_percent,descriptive,10,31.111111111111107,0.0,0.0,31.111111111111107,31.111111111111107
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,startup_delay_s,lower,10,2.463245251060673,0.0,0.0,2.463245251060673,2.463245251060673
per_content_per_seed,sita_sings_the_blues,all_evaluation_traces,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
